LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,TotalSF,TotalBathrooms,Age,YearsSinceRemodel,Remodeled,IsNew,HasPool,HasGarage,HasFireplace,HasBasement,TotalPorchSF,QualXArea,QualXAge,OverallQual2,GrLivArea2,TotalSF2,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SalePrice_Log
4.330733340286331,9.341807134718488,7,1.791759469228055,1998,1999,5.313205979041787,1.6094379124341003,1.3862943611198906,4,3,5.53338948872752,0.0,6.804614520062624,7.050989447068045,5,7.050989447068045,6.778784897685177,0.0,7.616775808698373,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.1972245773362196,0.6931471805599453,3,1998.0,2.0,541.0,3,3,5.262690188904886,4.442651256490317,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.066207568006265,2.5,3.332204510175204,26,1,0,0.0,1,1,1,5.6240175061873385,9.562264046489428,5.247024072160486,3.912023005428146,15.232567365587274,16.13178719256873,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,222500,12.312686874960354
4.394449154672439,9.210440366976517,5,1.9459101490553132,1961,1983,0.0,1.3862943611198906,1.3862943611198906,3,3,6.38856140554563,0.0,5.602118820879701,6.762729506931879,5,7.0431599159883405,0.0,0.0,7.0431599159883405,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,0.6931471805599453,3,1961.0,1.0,264.0,3,3,5.111987788356544,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,3,2009,7.605392364814935,2.0,4.174387269895637,42,1,0,0.0,1,1,1,5.111987788356544,8.651898894268529,5.771441123130016,3.258096538021482,14.084573107975238,15.209789209635145,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,131400,11.786008995353765
4.290459441148391,9.102643796520809,5,1.791759469228055,1968,1968,0.0,1.3862943611198906,1.3862943611198906,3,3,0.0,0.0,6.855408798609928,6.855408798609928,3,6.855408798609928,0.0,0.0,6.855408798609928,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,0.0,0,1968.0,1.0,300.0,3,3,4.997212273764115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,7.5480289699350145,1.0,4.060443010546419,57,0,0,0.0,1,0,1,4.997212273764115,8.464003362902119,5.655991810819852,3.258096538021482,13.708710117222843,15.09500364380825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,108000,11.58989576532275
4.110873864173311,9.287394001418473,7,2.0794415416798357,1914,1970,0.0,1.3862943611198906,1.3862943611198906,4,3,5.968707559985366,0.0,6.19644412779452,6.78105762593618,2,6.78105762593618,6.790097235513905,0.0,7.478169694159785,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,3,1.9459101490553132,1.0986122886681098,3,1914.0,2.0,320.0,3,3,0.0,5.834810737062605,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,7.88193748927207,1.5,4.718498871295094,55,1,0,0.0,1,1,1,5.834810737062605,9.423595190540022,6.656726524178391,3.912023005428146,14.955208806310772,15.763119976728404,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,163000,12.001511614739405
4.110873864173311,9.053101595549691,3,1.6094379124341003,1950,1950,0.0,1.3862943611198906,1.3862943611198906,0,0,0.0,0.0,0.0,0.0,4,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0.0,2,1.0986122886681098,3,1.9459101490553132,0.0,0,1949.0,2.0,400.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,6.947937068614969,2.0,4.330733340286331,75,0,0,0.0,1,0,0,0.0,8.045908742270779,5.420534999272286,2.302585092994046,13.893952908826622,13.893952908826622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93500,11.445727410406752
4.290459441148391,9.25569607369698,8,1.791759469228055,2005,2005,0.0,1.6094379124341003,1.3862943611198906,4,3,0.0,0.0,6.795705775173514,6.795705775173514,5,6.804614520062624,6.803505257608338,0.0,7.496652438168283,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.1972245773362196,0.6931471805599453,4,2005.0,3.0,800.0,3,3,0.0,4.762173934797756,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,7.899153483343097,2.5,3.044522437723423,20,0,0,0.0,1,1,1,4.762173934797756,9.575608290332934,5.081404364984463,4.174387269895637,14.99219499865119,15.797564851726522,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,239900,12.3879816172226
4.110873864173311,9.287394001418473,5,1.791759469228055,1987,1988,0.0,1.3862943611198906,1.3862943611198906,4,4,7.0909098220799835,0.0,0.0,7.0909098220799835,3,7.0909098220799835,0.0,0.0,7.0909098220799835,1.3862943611198906,0.0,3,0.0,3,0.6931471805599453,3,1.791759469228055,0.0,0,0.0,0.0,0.0,0,0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,7.783640596221253,6.0,3.6635616461296463,37,1,0,0.0,0,0,1,4.795790545596741,8.699681400989514,5.25227342804663,3.258096538021482,14.180154365996387,15.56644820628317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,179000,12.095146671399466
4.189654742026425,9.139273923542323,7,1.791759469228055,2004,2004,0.0,1.6094379124341003,1.3862943611198906,4,3,0.0,0.0,6.762729506931879,6.762729506931879,5,6.762729506931879,6.762729506931879,0.0,7.455298485683291,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.0794415416798357,0.0,0,2004.0,2.0,572.0,3,3,5.236441962829949,4.04305126783455,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,7.860570785538664,2.5,3.091042453358316,21,0,0,0.0,1,0,1,5.497168225293202,9.400712766959849,4.997212273764115,3.912023005428146,14.909440233625922,15.720370263787865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,190000,12.154784614286667
4.110873864173311,9.169622538697624,5,2.0794415416798357,1910,2002,0.0,1.3862943611198906,1.6094379124341003,2,2,0.0,0.0,5.579729825986222,5.579729825986222,5,6.645090969505644,6.499787040655854,0.0,7.267525427828172,0.0,0.0,2,0.0,2,0.6931471805599453,3,2.0794415416798357,0.0,0,1910.0,2.0,360.0,3,4,5.602118820879701,0.0,4.727387818712341,0.0,0.0,0.0,0.0,0.0,5,2007,7.436617265234227,2.0,4.7535901911063645,23,1,0,0.0,1,0,1,5.948034989180646,8.87640491500694,6.3561076606958915,3.258096538021482,14.533655182697503,14.872055980358496,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,132000,11.790564777297387
4.189654742026425,8.820108644508608,6,2.1972245773362196,1961,1996,0.0,1.3862943611198906,1.6094379124341003,3,3,6.725033642166843,0.0,4.394449154672439,6.816735880594968,4,6.816735880594968,0.0,0.0,6.816735880594968,0.6931471805599453,0.6931471805599453,1,0.0,3,0.6931471805599453,4,1.791759469228055,0.0,0,1962.0,1.0,288.0,3,3,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,7.509335266016592,2.5,4.174387269895637,29,1,0,0.0,1,0,1,5.1298987149230735,8.607582191143917,5.953243334287785,3.6109179126442243,13.631281182440953,15.017574641841762,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,142000,11.863589378812122
4.189654742026425,9.042040056544483,7,1.791759469228055,2000,2001,4.6913478822291435,1.3862943611198906,1.3862943611198906,4,3,0.0,0.0,7.2078598714324755,7.2078598714324755,5,7.2078598714324755,0.0,0.0,7.2078598714324755,0.0,0.0,2,0.0,3,0.6931471805599453,3,1.9459101490553132,0.0,0,2000.0,2.0,539.0,3,3,4.795790545596741,4.02535169073515,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,7.900636613018005,2.0,3.258096538021482,24,1,0,0.0,1,0,1,5.170483995038151,9.153134898205403,5.170483995038151,3.912023005428146,14.414238261925995,15.800532210913051,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,179000,12.095146671399466
4.2626798770413155,9.46397433028839,5,1.9459101490553132,1963,1999,0.0,1.3862943611198906,1.3862943611198906,4,3,6.09807428216624,0.0,4.343805421853684,6.255750041753367,5,7.289610521451167,0.0,0.0,7.289610521451167,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,3,1.9459101490553132,0.6931471805599453,3,1997.0,2.0,480.0,3,3,5.713732805509369,0.0,0.0,0.0,4.61512051684126,0.0,0.0,0.0,10,2009,7.59337419312129,2.5,4.143134726391533,26,1,0,0.0,1,1,1,5.998936561946683,8.898502209646642,5.739792912179234,3.258096538021482,14.577855855613517,15.185740829738121,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,175000,12.07254696717504
3.7376696182833684,8.593413217327646,8,1.791759469228055,1993,1993,0.0,1.6094379124341003,1.3862943611198906,4,3,6.598509028614515,0.0,6.405228458030842,7.198931240688173,4,7.198931240688173,0.0,0.0,7.198931240688173,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,1.791759469228055,0.6931471805599453,3,1993.0,2.0,462.0,3,3,4.574710978503383,0.0,4.2626798770413155,5.1298987149230735,0.0,0.0,0.0,0.0,10,2008,7.891704659330107,3.0,3.4965075614664802,32,0,0,0.0,1,1,1,5.814130531825066,9.27771860730613,5.54907608489522,4.174387269895637,14.396367713622695,15.782661655178508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,180000,12.100717685412471
4.394449154672439,9.100971834920818,8,2.302585092994046,1976,1996,5.66988092298052,1.791759469228055,1.6094379124341003,3,4,6.3561076606958915,4.394449154672439,6.1903154058531475,7.04141166379481,5,7.069874128458572,7.340186835320115,0.0,7.906915488678587,0.0,0.6931471805599453,3,0.6931471805599453,4,0.6931471805599453,4,2.4849066497880004,1.0986122886681098,3,1994.0,2.0,831.0,3,3,0.0,5.3230099791384085,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.257904193465674,4.0,3.912023005428146,29,1,0,0.0,1,1,1,5.3230099791384085,9.986034813503693,5.973809611869261,4.174387269895637,15.813094600398724,16.515289983636794,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,299800,12.61087420020211
4.174387269895637,9.082052351674651,7,1.791759469228055,2000,2000,0.0,1.6094379124341003,1.3862943611198906,4,3,5.707110264748875,0.0,6.481577129276431,6.859614903654202,5,6.8885724595653635,7.152268856032539,0.0,7.721791776817535,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.1972245773362196,0.6931471805599453,3,2000.0,2.0,554.0,3,3,5.41610040220442,4.007333185232471,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,8.073714641109857,2.5,3.258096538021482,25,0,0,0.0,1,1,1,5.631211781821365,9.667322082870054,5.170483995038151,3.912023005428146,15.442697421717446,16.1468060351426,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,236000,12.371591321286905
